OBJECTID,PWGRID,OWNEDBY,STATUS,Code Name,Portal Destination,Risk Level,ID,X-coord,Y-coord,longitude,latitude
9652,48-458,CS,ACT,oenaelrgoms,Vast Falls,You should bring a group.,27750,7552475.342,458417.8465,-123.00739441199994,44.89642970500006
9653,39-478,CS,ACT,meglasonreo,Hollow Frost,"You should bring a group, a guide, a weapon, and a healer.",8450,7541394.166,479632.5341,-123.05272328899997,44.95364114300003
9654,39-478,CS,ACT,omlneeargso,Painted Atoll,"You should bring a group, a guide, and a weapon.",9012,7541521.349,479245.7474,-123.052185034,44.95259174300003
9655,42-474,CS,ACT,agmolrseeon,Stony Dale,You might want to bring a friend.,15442,7545185.575,474838.6962,-123.037502798,44.940825811000025
9656,42-474,CS,ACT,reogeoanslm,Sacred Monastery,"You should bring a group, a guide, and a weapon.",15293,7544939.85,474938.2011,-123.03846342499997,44.941077446000065
9657,42-474,CS,REM,eeorlgomans,Overgrown Bivouac,You should be fine.,15432,7545171.788,474844.3478,-123.03755670499999,44.94084011800004
9658,42-474,CS,ACT,orsoneelagm,Spectral Geyser,You should bring a group and a guide.,15379,7545007.439,474884.54,-123.03819600699995,44.94093615100007
9659,42-474,CS,REM,oalgensoerm,Hidden Vale,You might want to bring a friend.,15346,7545022.654,474904.4357,-123.03813968499998,44.94099200900007
9660,42-474,CS,ACT,negmooarels,Stark Plaza,You should bring a group and a guide.,15208,7544761.176,474984.5643,-123.03915877699995,44.94118915900003
9661,42-474,CS,ACT,sgeornmealo,Decayed River,You might want to bring a friend.,15595,7544658.712,474720.6683,-123.03952227899998,44.940456821000055
9662,45-476,CS,ACT,ongolaesmer,Malevolent Gate,You should be fine.,11754,7549374.887,477271.544,-123.02162424499994,44.94785553600008
9663,45-476,CS,ACT,lnermegsoao,Quaint Creek,"You should bring a group, a guide, and a weapon.",11172,7549751.631,477675.5226,-123.02021840799995,44.948995344000025
9664,42-454,CS,ACT,rolsgeemoan,Subterranean Hollow,You might want to bring a friend.,30019,7543941.574,455093.6188,-123.03990790899996,44.886584722000066
9665,42-472,CS,ACT,ereganlsomo,Gleaming Dune,You should bring a group and a guide.,137299,7544590.656,473858.7966,-123.03968036999999,44.93808801900008
9666,48-474,CS,ACT,lnsromeaoge,Enigmatic Knoll,You should bring a group.,16105,7552698.637,474290.0892,-123.00843461399995,44.93996518000006
9667,48-470,CS,ACT,erasgneolmo,Flourishing Flats,You should be fine.,18095,7551811.047,471713.4012,-123.01155158299997,44.93282514100008
9668,48-470,CS,ACT,onmlaeogres,Spectral Pit,You should bring a group and a guide.,18120,7551797.874,471681.8219,-123.01159863499998,44.93273743800006
9669,48-454,CS,ACT,eaemosnlgor,Sandy Range,You should bring a group.,30610,7550046.819,454346.4898,-123.01627259999998,44.88506029800004
9670,51-470,CS,ACT,oesanlmgero,Gloomy Mire,"You should bring a group, a guide, and a weapon.",18425,7552817.46,471150.6348,-123.00759966199996,44.931367961000035
9671,51-470,CS,ACT,aoesrnlogem,Swollen Glade,This is probably your last adventure.,18473,7553009.752,471069.3258,-123.00684774499996,44.93116140500007
9672,51-470,CS,ACT,esrleoganom,Vibrant Trail,You should be fine.,18556,7553226.767,470889.1483,-123.00598857299997,44.930685882000034
9673,48-454,CS,ACT,lneareogsom,Wistful Reliquary,"You should bring a group, a guide, a weapon, and a healer.",30665,7550046.843,454308.7822,-123.01626797799997,44.88495691800006
9674,48-454,CS,ACT,anooelremgs,Scorched Monument,You should bring a group and a guide.,31023,7550039.507,453972.1732,-123.01625582699995,44.88403342000004
9675,36-448,CS,ACT,oeresgomanl,Painted Cape,You might want to bring a friend.,34584,7539768.791,449535.9131,-123.05532230699998,44.87098662900007
9676,42-448,CS,ACT,goomnleraes,Moonlit Basin,You should be fine.,34734,7544949.423,449375.4331,-123.03532879,44.87099427900006
9677,42-448,CS,ACT,elaosrnegmo,Shadowy Sect,"You should bring a group, a guide, and a weapon.",34898,7545004.298,449051.6549,-123.03507803499997,44.87011131400004
9678,42-448,CS,ACT,eaelonorgsm,Sublime Borough,You should bring a group and a guide.,35134,7545114.853,448507.4715,-123.03458594999995,44.86862886400007
9679,42-448,CS,ACT,roagoenmels,Resplendent Waters,You should bring a group.,35264,7545167.61,448235.7359,-123.03434967799996,44.86788839800005
9680,42-448,CS,ACT,olsmeareogn,Lavish Swamp,You should be fine.,35385,7545202.793,447972.669,-123.03418221099997,44.86717018500008
9681,45-446,CS,ACT,mlgeoareosn,Precarious Cliff,You should bring a group.,35462,7547942.13,447850.4144,-123.02360653499994,44.867070168000055
9682,45-446,CS,ACT,ealoosnemgr,Sublime Jungle,"You should bring a group, a guide, and a weapon.",35465,7548239.587,447839.208,-123.02245840199998,44.867064920000075
9683,42-446,CS,ACT,aenomeolgrs,Starlit Keep,"You should bring a group, a guide, a weapon, and a healer.",35702,7545247.23,447328.6158,-123.03393299099997,44.865408236000064
9684,42-446,CS,ACT,lgosarnmeoe,Drifting Village,You should bring a group and a guide.,35711,7545280.009,447314.0256,-123.03380485999998,44.865371054000036
9685,33-462,CS,ACT,erlgomesano,Venerable Cliff,You should bring a group and a guide.,24428,7535396.585,462533.1024,-123.07377615099995,44.90623933200004
9686,33-462,CS,ACT,neorlamgoes,Sweltering Crescent,You should be fine.,24460,7535278.261,462505.7277,-123.07422925999998,44.90615394200006
9687,42-474,CS,ACT,oemragsneol,Malevolent Village,"You should bring a group, a guide, a weapon, and a healer.",16366,7544230.756,474131.9446,-123.04110276999995,44.938805853000076
9688,42-474,CS,REM,snloemreoag,Bubbling Shrine,This is probably your last adventure.,16498,7544204.967,474053.5377,-123.04119279499997,44.938588666000044
9689,42-474,CS,ACT,ormeleoasgn,Serene Bivouac,"You should bring a group, a guide, and a weapon.",16534,7544173.684,474014.8389,-123.04130884899996,44.93847987000004
9690,33-462,CS,ACT,emrnasoogle,Bubbling Dune,You should bring a group and a guide.,24723,7537400.992,462262.581,-123.06601028399996,44.905672528000025
9691,33-462,CS,ACT,angselmeoor,Glistening Savanna,You should bring a group and a guide.,24734,7537710.805,462252.6719,-123.06481387099996,44.90567234100007
9692,39-466,CS,ACT,aegolosmrne,Ancient Range,You should bring a group and a guide.,21196,7542953.825,466311.752,-123.04508056599997,44.917255537000074
9693,42-454,CS,ACT,agneorleoms,Tempestuous Peak,"You should bring a group, a guide, and a weapon.",29390,7545057.599,455844.4915,-123.03569478699995,44.88873949400005
9694,42-454,CS,ACT,esnogerloam,Frigid Falls,"You should bring a group, a guide, and a weapon.",29721,7545628.237,455423.4062,-123.03344305099995,44.887634122000065
9695,57-464,CS,ACT,naosregmole,Enigmatic Frost,You should bring a group.,22090,7559763.865,465037.2415,-122.98006427299998,44.91519502500006
9696,57-464,CS,ACT,aonrlogmese,Spacious Vault,You might want to bring a friend.,22087,7559777.156,465046.0361,-122.98001403099994,44.915220256000055
9703,30-454,CS,ACT,eneoslgarmo,Colossal Cliff,This is probably your last adventure.,30732,7533140.663,454259.0551,-123.08145885399995,44.88335778900006
9704,30-454,CS,ACT,emlaegoorns,Golden Plaza,"You should bring a group, a guide, and a weapon.",30761,7533304.805,454237.4902,-123.08082321599994,44.88331304800005
9705,30-454,CS,ACT,aglsoeneomr,Majestic Creek,"You should bring a group, a guide, a weapon, and a healer.",30722,7532930.789,454266.815,-123.08226914499994,44.88336066900007
9706,42-460,CS,ACT,eolonmesrga,Quivering Ruins,You should be fine.,26461,7544258.576,460307.4216,-123.03931756699996,44.90090644000003
9707,42-460,CS,ACT,maslenrogeo,Moldering Mountain,You should be fine.,26655,7544341.722,460022.4088,-123.03896226499995,44.900132204000045
9708,42-460,CS,ACT,nlorsgaoeem,Verdant Ward,This is probably your last adventure.,26727,7544369.579,459966.6581,-123.03884804699999,44.899981756000045
9709,30-454,CS,ACT,oseeganrolm,Dwindling Thicket,You should bring a group and a guide.,30715,7532739.128,454271.8871,-123.08300887099995,44.88335777200007
9710,63-454,CS,ACT,rsneeagolom,Vibrant River,"You should bring a group, a guide, a weapon, and a healer.",29336,7565706.638,455900.6476,-122.95606130099998,44.890642971000034
9711,63-454,CS,ACT,eonesmarolg,Wistful Monolith,You should be fine.,29403,7565823.826,455770.7703,-122.95559407699994,44.890296652000075
9712,63-454,CS,ACT,geoaneroslm,Lurking Expanse,You should bring a group and a guide.,29494,7565925.843,455659.9652,-122.95518761399995,44.890001357000074
9713,63-454,CS,ACT,neoemlosrag,Stealthy Castle,This is probably your last adventure.,29590,7566000.637,455521.5089,-122.95488290499998,44.88962798000006
9714,42-450,CS,ACT,neagolromes,Subterranean Ridge,You should bring a group and a guide.,33274,7544793.522,451291.4793,-123.03616184999998,44.87623399300003
9715,48-470,CS,ACT,oamreonsegl,Stark Gorge,You should bring a group.,17889,7551382.095,471952.4524,-123.01323592699998,44.93344395500003
9716,48-470,CS,ACT,asoenoreglm,Dwindling Necropolis,This is probably your last adventure.,17918,7551367.087,471916.2126,-123.01328950199996,44.93334331800003
9717,48-470,CS,ACT,looraesgemn,Brilliant Mire,This is probably your last adventure.,17936,7551541.799,471888.6932,-123.01261185499999,44.93328277300003
9718,45-454,CS,ACT,mgrnaosoele,Forgotten Savanna,You should bring a group and a guide.,30917,7546838.761,454066.02,-123.02861056899997,44.88401664500003
9719,45-454,CS,ACT,amognlroees,Serene Square,This is probably your last adventure.,30922,7546948.237,454065.8878,-123.02818837199999,44.88402567900005
9720,45-452,CS,ACT,amloneorsge,Gargantuan Fen,You should bring a group and a guide.,31084,7546835.209,453902.0512,-123.02860447199998,44.883566794000046
9723,42-454,CS,ACT,gamnelsroeo,Ethereal Enclave,"You should bring a group, a guide, and a weapon.",30622,7546740.371,454341.2402,-123.02902323899997,44.88476275800008
9724,48-470,CS,ACT,mnrlogseeao,Fragrant Crescent,You should bring a group and a guide.,18782,7550641.338,470378.564,-123.01590583599994,44.92906565700008
9725,51-474,CS,ACT,rmnooegesal,Sublime Dune,You might want to bring a friend.,15152,7555384.715,475011.188,-122.998151856,44.94217045000005
9726,51-474,CS,ACT,aloseenrgom,Verdant Isle,You should bring a group and a guide.,15140,7555359.76,475013.1175,-122.99824842099997,44.94217362400008
9727,51-474,CS,ACT,enaresmloog,Stony Badlands,You might want to bring a friend.,15153,7555494.228,475006.0682,-122.99772848099997,44.94216570000003
9728,51-474,CS,ACT,morenogasle,Ominous Forest,You might want to bring a friend.,16231,7554208.154,474199.4203,-123.00259670599996,44.939844985000036
9729,51-474,CS,ACT,sgeoemorlna,Insidious Burrow,This is probably your last adventure.,15515,7554914.931,474777.7877,-122.99993750299996,44.94149069000008
9730,51-474,CS,ACT,egomaonlsre,Stormy Gulch,You should bring a group.,16169,7553805.763,474235.4403,-123.004154331,44.939909544000045
9731,51-474,CS,ACT,relmogsaoen,Rustic Waste,"You should bring a group, a guide, a weapon, and a healer.",16262,7554496.089,474184.6263,-123.00148344999997,44.93982888000005
9732,36-462,CS,ACT,gerasmoleon,Nocturnal River,You should bring a group.,24453,7540286.901,462508.622,-123.05490696199996,44.90659791500008
9733,39-462,CS,ACT,mgsaoernleo,Derelict Pantry,You should be fine.,24814,7541612.122,462162.1365,-123.04975218599998,44.90576280000005
9734,39-460,CS,ACT,reeosgnomal,Moldering Catacomb,You should be fine.,25161,7541430.196,461808.3934,-123.05041093399996,44.90477721900004
9735,36-480,CS,ACT,slneraoomge,Sacred Spire,You might want to bring a friend.,6315,7539770.905,481690.6722,-123.05924259299996,44.959142910000025
9736,36-458,CS,ACT,rosmglaneeo,Painted Trail,You should be fine.,27215,7539878.101,459213.3501,-123.05608172299998,44.89752805300003
9737,51-474,CS,ACT,nroamsegoel,Twinkling Forest,You should bring a group and a guide.,16138,7553307.254,474260.4167,-123.00608167099995,44.93993562800006
9738,51-474,CS,ACT,ooasrgeelnm,Foggy Waterfall,"You should bring a group, a guide, a weapon, and a healer.",16145,7553227.926,474263.6457,-123.00638828099994,44.93993773200003
9739,51-474,CS,ACT,oemsorelang,Flourishing Hedge,You should bring a group.,16151,7553461.106,474252.5292,-123.00548682399995,44.939927090000026
9740,57-474,CS,ACT,relnmsaoeog,Withered Park,You should be fine.,14740,7561723.54,475322.6637,-122.97371824099997,44.94355934200007
9741,51-450,CS,ACT,eonesglroam,Monolithic Terrace,You might want to bring a friend.,33688,7553597.49,450760.4514,-123.00215089399995,44.875530972000035
9742,51-450,CS,ACT,erosnlmogae,Obsidian Pass,You should bring a group and a guide.,33704,7553234.416,450730.1903,-123.00354724799996,44.87541715800006
9743,51-450,CS,ACT,oogeanlsmre,Celestial Geyser,This is probably your last adventure.,33774,7553246.468,450586.6325,-123.00348361799996,44.875024592000045
9744,42-474,CS,ACT,moaenogelsr,Swirling Savanna,This is probably your last adventure.,16504,7546125.362,474052.8491,-123.03377983799999,44.93875219700004
9750,51-478,CS,ACT,granlmoeoes,Warped Meadow,This is probably your last adventure.,8446,7555661.981,479624.8415,-122.99763228399996,44.954843089000065
9752,63-460,CS,ACT,magelonsore,Charmed Precinct,"You should bring a group, a guide, and a weapon.",26585,7565313.392,460125.1355,-122.95807392799998,44.90219257500007
9757,33-454,CS,ACT,olearnomgse,Intertwined Gulf,This is probably your last adventure.,29433,7537667.74,455785.1778,-123.06418784899995,44.88793720500007
9758,42-452,CS,ACT,mlooaegsenr,Fabled Valley,"You should bring a group, a guide, a weapon, and a healer.",31652,7545853.136,453345.6178,-123.03232443699994,44.88195688500008
9759,33-454,CS,ACT,ogosnralmee,Ravaged Vale,You should bring a group and a guide.,29670,7537240.86,455497.7149,-123.06579894599997,44.88711192300008
9760,51-478,CS,ACT,rsaoelgoemn,Desolate Sea,This is probably your last adventure.,8863,7554540.236,479316.3346,-123.00192668799997,44.95390207600008
9761,51-478,CS,ACT,sograoeneml,Radiant Terrace,"You should bring a group, a guide, a weapon, and a healer.",8855,7554251.534,479322.6375,-123.00304216299998,44.95389483100007
9762,45-476,CS,ACT,smaonoeelgr,Wraithlike Vale,You should be fine.,12610,7548048.858,476674.8064,-123.02667158599996,44.94610587300008
9763,45-476,CS,ACT,mogseleorna,Misty Peninsula,"You should bring a group, a guide, a weapon, and a healer.",13466,7547889.93,476132.8274,-123.02721966799999,44.94460632700003
9764,45-476,CS,ACT,ngoslomraee,Baleful Highland,You should bring a group.,11869,7548265.85,477223.4022,-123.02590010499995,44.947628535000035
9765,45-476,CS,ACT,nsrooaglmee,Labyrinthine Peak,You might want to bring a friend.,12286,7548145.664,476921.6808,-123.02632766699998,44.946791017000066
9766,48-448,CS,ACT,nosmraogele,Crystalline Jungle,"You should bring a group, a guide, and a weapon.",34973,7550072.081,448848.6624,-123.01551480399996,44.869989211000075
9767,45-478,CS,ACT,seareoglmno,Decayed Scar,You should bring a group and a guide.,9204,7549047.59,479113.4993,-123.02311000199995,44.952877502000035
9768,39-446,CS,ACT,emaoelgnsro,Quivering Hollow,You should bring a group and a guide.,36044,7541412.733,446035.6099,-123.04855820999995,44.86153248000005
9770,63-494,CS,PROP,nleooaregms,Dwindling Field,"You should bring a group, a guide, a weapon, and a healer.",139551,7565336.084,494859.2001,-122.96207109299996,44.997425253000074
9771,63-494,CS,PROP,leaemgsnoro,Glassy Pasture,"You should bring a group, a guide, and a weapon.",139552,7565336.084,494789.7559,-122.96206291299995,44.99723485800007
9772,30-452,CS,ACT,omeeaogrsln,Dwindling Chateau,You might want to bring a friend.,32420,7534659.369,452380.1578,-123.07537121699994,44.87833952200003
9773,33-454,CS,ACT,onlagmeoers,Watery Shambles,You should bring a group and a guide.,30902,7535426.364,454090.9938,-123.07262384699999,44.883096985000066
9774,33-454,CS,ACT,geelasronom,Foggy Highland,"You should bring a group, a guide, and a weapon.",30996,7536080.74,453993.1266,-123.07008837299998,44.882885790000046
9775,33-452,CS,ACT,aelmsonegro,Cobalt Dell,You should bring a group.,31242,7535896.921,453749.3609,-123.070767306,44.882201440000074
9776,39-448,CS,ACT,gerlmooesna,Gloomy Ranch,"You should bring a group, a guide, and a weapon.",34649,7542562.79,449453.1414,-123.04453993799996,44.87100154900003
9777,39-448,CS,ACT,alremgoseno,Divine Estuary,"You should bring a group, a guide, and a weapon.",34665,7542800.805,449444.7986,-123.04362125399996,44.87099923200003
9778,39-448,CS,ACT,oregsoameln,Flourishing Bivouac,You might want to bring a friend.,34635,7542323.853,449458.8648,-123.04546185799995,44.87099659800003
9779,39-450,CS,ACT,nroeoagmlse,Watery Frontier,You should be fine.,33803,7542264.631,450551.4734,-123.045822978,44.87398702300004
9780,39-450,CS,ACT,rosoeeglnam,Uncharted Tomb,This is probably your last adventure.,34134,7542248.086,450107.0351,-123.04583275299996,44.87276710200007
9781,39-448,CS,ACT,soamerelngo,Sunken Vault,You should be fine.,34510,7542327.812,449635.1588,-123.04546801799995,44.87148027600006
9782,39-450,CS,ACT,gnaomeolers,Stealthy Prairie,You should bring a group.,33943,7542155.549,450375.1024,-123.04622213,44.873494049000044
9783,39-448,CS,ACT,onlrosgeema,Sinister Monolith,You should bring a group and a guide.,34393,7542236.703,449801.498,-123.04583950999995,44.87192844500004
9784,39-450,CS,ACT,gesramonelo,Derelict Gorge,"You should bring a group, a guide, a weapon, and a healer.",33901,7542258.091,450411.2717,-123.04583115599996,44.873602075000065
9785,39-450,CS,ACT,gresoonlmae,Venerable Prairie,You might want to bring a friend.,33940,7542256.748,450371.8442,-123.04583154199997,44.87349386200003
9786,39-450,CS,ACT,sangreoemol,Reverberating Garrison,You should be fine.,133798,7542253.346,450277.524,-123.04583319399995,44.87323497600005
9787,39-450,CS,ACT,onogesrelam,Ravaged Forge,You should bring a group and a guide.,133795,7542460.781,450268.6024,-123.04503230899996,44.87322844000005
9788,39-450,CS,ACT,eoraesgnoml,Charmed Gorge,"You should bring a group, a guide, a weapon, and a healer.",133796,7542574.036,450263.7326,-123.04459504299996,44.87322487300003
9789,39-450,CS,ACT,srmoegaoenl,Obsidian Wilds,You should be fine.,133797,7542273.754,450276.6752,-123.04575440299999,44.873234413000034
9790,39-448,CS,ACT,orgsaoeneml,Enchanted Estuary,You should be fine.,133799,7542558.49,449787.4131,-123.04459712399995,44.87191763200008
9791,39-448,CS,ACT,goaneoelsrm,Smoldering Expanse,You should bring a group.,133800,7542445.729,449790.7986,-123.04503229199997,44.87191717300004
9792,39-450,CS,ACT,aeomlnsrego,Hidden Sierra,This is probably your last adventure.,133801,7542453.03,450026.4669,-123.04503277699996,44.87256392200004
9793,39-448,CS,ACT,eoreamnslog,Delirious Ravine,You should be fine.,133802,7542272.847,449735.4281,-123.04569212299998,44.87175042900003
9794,39-448,CS,ACT,erlneomgaso,Starlit Reliquary,"You should bring a group, a guide, a weapon, and a healer.",133803,7542110.799,449690.1486,-123.04631140799995,44.87161228300005
9795,39-448,CS,ACT,olnamogeser,Ancient Sea,You should be fine.,133804,7542202.005,449686.9452,-123.04595936599998,44.87161138400006
9796,39-448,CS,ACT,egomlonresa,Searing Knoll,This is probably your last adventure.,133806,7542324.612,449514.3773,-123.04546567899996,44.87114885900007
9797,39-448,CS,ACT,nsorelmagoe,Golden Rookery,You should bring a group and a guide.,139858,7542138.847,449689.2444,-123.04620315399995,44.87161222800006
9798,39-448,CS,ACT,egnamrlseoo,Scorched Vale,You should be fine.,139859,7542343.629,449783.7008,-123.04542508599997,44.871888891000026
9799,39-448,CS,ACT,seomoernalg,Shadowy Depot,You should be fine.,139860,7542549.212,449506.5853,-123.04459877899995,44.87114690100003
9800,39-448,CS,ACT,nrgaloeeoms,Silvered Mesa,"You should bring a group, a guide, a weapon, and a healer.",139861,7542404.507,449511.6201,-123.04515730499998,44.871148203000075
9801,48-452,CS,ACT,semooelrgna,Tempered Forge,This is probably your last adventure.,32310,7550190.125,452479.4514,-123.015495682,44.87995373000007
9802,54-468,CS,ACT,loserongmae,Azure Plateau,"You should bring a group, a guide, and a weapon.",19415,7556408.554,469363.7234,-122.99352636099997,44.92677365900005
9803,54-468,CS,ACT,eergaolsonm,Hollow Tomb,You should bring a group and a guide.,19597,7556373.284,469142.5161,-122.99363611999996,44.926164193000034
9804,54-482,CS,ACT,lgesrnemoao,Malevolent Path,You should be fine.,5567,7557005.49,482334.6726,-122.99276762799997,44.96238635700007
9805,45-480,CS,ACT,ogmseerlnoa,Stony Den,"You should bring a group, a guide, and a weapon.",6344,7546988.709,481669.2231,-123.03136870999998,44.95970774400007
9806,45-480,CS,REM,nsmoegrolea,Dilapidated Waters,You should bring a group and a guide.,6355,7547139.682,481663.9629,-123.03078509199997,44.95970629400006
9807,42-474,CS,ACT,morsnlegoae,Swirling Bayou,You should bring a group and a guide.,14820,7544877.254,475261.726,-123.03874431899999,44.94195903800005
9808,45-474,CS,REM,ongsmoeearl,Cavernous Dungeon,You might want to bring a friend.,14075,7547261.521,475775.7815,-123.02960246199996,44.94357349900008
9813,54-474,CS,ACT,olsagoeernm,Tempestuous Cove,"You should bring a group, a guide, and a weapon.",14561,7556555.371,475458.9941,-122.99368605399997,44.94349737600004
9815,42-474,CS,ACT,omrenalgseo,Dismal Ziggurat,You should bring a group.,14185,7544357.818,475688.0548,-123.04080126999997,44.94308309100006
9816,42-474,CS,ACT,enomserloag,Sandy Pasture,You should be fine.,14305,7544537.036,475617.749,-123.04010088299998,44.94290579400007
9817,30-474,CS,ACT,losnemogaer,Sanguine Gulch,"You should bring a group, a guide, a weapon, and a healer.",14999,7534217.105,475119.2041,-123.07987741499994,44.940642163000064
9818,30-474,CS,ACT,eolmroensag,Radiant Acropolis,You should bring a group and a guide.,15024,7533448.407,475094.5046,-123.08284164599996,44.94050708900005
9819,30-474,CS,ACT,anmsrleogeo,Lurking Pit,This is probably your last adventure.,15027,7533792.764,475111.8419,-123.08151451999998,44.94058480500007
9822,36-446,CS,ACT,megselooarn,Tempered Citadel,You should bring a group.,35470,7538673.174,447843.0587,-123.05933962699999,44.866250335000075
9823,45-482,CS,ACT,emlrosneoag,Flourishing Ruins,You should be fine.,5961,7546963.798,482013.3445,-123.03150655599995,44.96064905800006
9824,45-482,CS,ACT,rngeslmoaoe,Swirling Sound,This is probably your last adventure.,5984,7547446.983,481999.6355,-123.02963904699999,44.96065298000008
9825,30-450,CS,ACT,esnrmgoloea,Silvered Refuge,"You should bring a group, a guide, and a weapon.",32825,7534162.827,451725.3081,-123.07720528899995,44.87650075600004
9826,30-450,CS,ACT,nlseogrmaeo,Pristine Forge,This is probably your last adventure.,32778,7534208.603,451778.8114,-123.07703536699995,44.87665144500005
9827,30-450,CS,ACT,eornelsmaog,Forbidden Hold,You should bring a group.,32877,7534328.455,451692.2756,-123.07656259199996,44.87642468200005
9828,30-450,CS,ACT,rnlsgoeaeom,Parched Bunker,"You should bring a group, a guide, and a weapon.",32905,7534378.362,451650.9826,-123.07636507899997,44.87631583800004
9829,30-450,CS,ACT,ngaelmsoeor,Shimmering Palace,You should bring a group and a guide.,33016,7534009.196,451545.5902,-123.07777554799998,44.875994598000034
9830,42-474,CS,ACT,gonoeesrmal,Sparkling Cliff,You should bring a group and a guide.,14524,7544684.12,475488.9252,-123.039517451,44.942565288000026
9837,39-474,CS,ACT,oomegrnesla,Luxuriant Bunker,You should bring a group and a guide.,140818,7543469.366,474439.1503,-123.04407914499996,44.93958238100004
9838,39-474,CS,ACT,lgoeanoersm,Bountiful Ravine,You might want to bring a friend.,140819,7543605.484,474170.3018,-123.04352102999997,44.93885705300005
9839,39-474,CS,ACT,eegorosnmal,Enigmatic Cloister,You should be fine.,140820,7543674.488,474104.9921,-123.04324673099995,44.938683956000034
9840,39-474,CS,ACT,mnreolsgaoe,Infinite Shrine,You should bring a group.,140821,7543609.113,474564.9639,-123.04355500199995,44.939939382000034
9841,39-474,CS,ACT,egaoernsmlo,Pallid Archipelago,"You should bring a group, a guide, and a weapon.",140822,7543742.038,474551.7434,-123.04304028399997,44.93991461300004
9842,39-474,CS,ACT,mrelonaoegs,Uncharted Landing,This is probably your last adventure.,140823,7543793.052,474478.4304,-123.04283445099998,44.93971802000004
9843,39-474,CS,ACT,omlsagreone,Forsaken Gate,You should be fine.,140834,7543792.249,474464.581,-123.04283586599996,44.93967998100004
9844,39-474,CS,ACT,oeonmlagser,Enchanted Gulf,You should bring a group and a guide.,140835,7543521.368,474533.8343,-123.043889923,44.93984646000007
9845,39-474,CS,ACT,erolmosnaeg,Tidal Terrace,"You should bring a group, a guide, and a weapon.",140836,7543632.388,474492.272,-123.04345631799998,44.93974209800007
9846,54-476,CS,ACT,soernmeagol,Contorted Castle,You should bring a group and a guide.,12990,7555925.684,476445.4846,-122.99623464499996,44.94614868300005
9847,54-476,CS,ACT,sraloeemnog,Infinite Sepulcher,This is probably your last adventure.,12689,7555922.537,476648.7612,-122.99627104999996,44.94670573500008
9851,60-468,CS,ACT,elgsoemnroa,Ominous Pass,"You should bring a group, a guide, and a weapon.",120978,7564797.661,469551.6841,-122.96117163499997,44.92799449000006
9852,63-468,CS,ACT,oergamsneol,Flourishing Wilds,This is probably your last adventure.,120979,7565324.887,469533.8802,-122.95913472399997,44.92798970800004
9853,60-468,CS,ACT,elooesrganm,Abyssal Ledge,"You should bring a group, a guide, a weapon, and a healer.",120981,7564501.108,469560.3396,-122.96231719099995,44.92799343900003
9855,33-486,CS,ABND,gernaoselmo,Ancient Landing,You should bring a group.,122898,7536523.605,486874.852,-123.07241932599999,44.97307299400006
9863,51-474,CS,ACT,engolrsmaeo,Starlit Road,"You should bring a group, a guide, a weapon, and a healer.",138258,7553805.621,474220.9416,-123.00415314299994,44.93986978200007
9865,42-474,CS,ACT,emleasnogor,Desolate Boutique,You might want to bring a friend.,141139,7544668.276,475492.4288,-123.03957903799994,44.942573527000036
9866,60-480,CS,ACT,eaglsmoeron,Cobalt Vault,"You should bring a group, a guide, a weapon, and a healer.",6922,7562124.591,481069.9104,-122.97284930299998,44.959350226000026
9867,60-480,CS,ACT,leregsnmoao,Asymmetrical Forge,This is probably your last adventure.,6923,7562144.311,481069.3976,-122.97277309099997,44.959350475000065
9868,27-476,CS,ACT,nsmareolego,Mystical Chateau,"You should bring a group, a guide, and a weapon.",11459,7530470.811,477465.7484,-123.09462956899995,44.94674637500003
9872,36-450,CS,ACT,rmgaooelsen,Lavish Boutique,You should bring a group.,33153,7540119.009,451394.7195,-123.05419868899997,44.87611316600004
9873,36-448,CS,ACT,sogenlrmeao,Serene Colosseum,"You should bring a group, a guide, and a weapon.",34569,7540017.602,449557.2992,-123.05436562399996,44.87106684100007
9874,36-448,CS,ACT,egolmoasenr,Whispering Ward,You might want to bring a friend.,34612,7539617.471,449491.3478,-123.05590028499995,44.87085132000004
9876,45-472,CS,ACT,esoelargnom,Sacred Knoll,"You should bring a group, a guide, and a weapon.",86738,7547581.598,473704.7254,-123.02811656199998,44.93792288100008
9882,54-476,CS,ACT,norelmoaesg,Moaning Spring,This is probably your last adventure.,141458,7555925.321,476468.8947,-122.99623883799995,44.94621283500004
9883,45-482,CS,ACT,rmeangoselo,Reverberating Chapel,"You should bring a group, a guide, a weapon, and a healer.",141138,7547244.5,482005.2398,-123.03042162599996,44.96065095500006
9884,48-458,CS,ACT,nomerlgeaos,Soaring Canyon,You might want to bring a friend.,89298,7551046.92,459117.0804,-123.01298814899997,44.89822505800004
9885,48-458,CS,ACT,leergsonamo,Sandy Peak,You should bring a group.,27799,7550788.229,458361.8579,-123.013895344,44.89613241400008
9886,36-464,CS,ACT,olermngosae,Legendary River,"You should bring a group, a guide, a weapon, and a healer.",22413,7538732.59,464627.1358,-123.06116249299998,44.91227110500006
9887,36-464,CS,ACT,aosenlorgem,Sunken Sanctuary,"You should bring a group, a guide, and a weapon.",22446,7538863.332,464596.3274,-123.06065428799997,44.91219800600004
9888,36-476,CS,ACT,rnelaesmgoo,Spectral Wilds,You might want to bring a friend.,12027,7537999.61,477100.0623,-123.06551920599998,44.94640320900004
