X,Y,OBJECTID,UNITTYPE,OWNEDBY,MAINTAINEDBY,STATUS,UNITID
7545895.527,460723.9957,10901,MH,CS,CS,ACT,26124
7562655.503,480150.1798,10902,CO,CS,CS,REM,57315
7546582.993,464779.3031,10903,MH,CS,CS,ACT,85794
7546585.39,464829.7293,10904,MH,CS,CS,ACT,85795
7546597.048,465175.1896,10905,MH,CS,CS,ACT,85796
7546621.695,465655.0528,10906,MH,CS,CS,ACT,85797
7546630.271,465660.018,10907,FCMH,CS,CS,ACT,85798
7546534.134,464774.94,10908,MH,CS,CS,ACT,86098
7546591.494,465368.143,10909,CO,CS,CS,ACT,86100
7546584.203,465623.0909,10910,CO,CS,CS,ACT,86101
7546636.783,465805.1007,10911,MH,CS,CS,ACT,86102
7546618.75,465756.2703,10912,MH,CS,CS,ACT,102115
7546608.465,465591.2421,10913,MH,CS,CS,ACT,102116
7546602.102,465516.6847,10914,MH,CS,CS,ACT,102117
7546684.158,466753.0276,10915,MH,CS,CS,ACT,102123
7562596.52,479330.0666,10916,WQVLT,CS,CS,ACT,122259
7537881.696,461327.5295,10919,CO,CS,CS,ACT,165458
7546590.76,464991.3297,10920,MH,CS,CS,ACT,165459
7549178.622,465884.8911,10923,MH,CS,CS,ACT,21456
7563301.327,458413.6345,10925,MH,CS,CS,ACT,27755
7562776.83,458019.9072,10926,MH,CS,CS,ACT,27994
7563524.278,458206.523,10927,MH,CS,CS,ACT,27906
7541014,460422.875,10928,MH,CS,CS,ACT,26339
7541550.171,460858.5909,10930,MH,CS,CS,ACT,26051
7541556.1,460850.4311,10931,MH,CS,CS,ACT,26055
7545909.186,473236.6877,10932,WEIR,CS,CS,ACT,122899
7532361.857,480144.3681,10933,MH,CS,CS,ACT,7888
7532259.925,480047.8015,10934,FCMH,CS,CS,ACT,8018
7562226.072,465097.2575,10936,MH,CS,CS,ACT,22054
7562216.792,464819.8107,10937,MH,CS,CS,ACT,22231
7545531.649,473826.1532,10938,MH,CS,CS,ACT,16747
7545696.832,473755.7923,10940,MH,CS,CS,REM,16797
7545985.616,473690.9934,10945,MH,CS,CS,ACT,16837
7545713.809,473227.3209,10946,MH,CS,CS,ACT,17147
7541372.101,479811.2566,10948,MH,CS,CS,ACT,8224
7563322.101,473876.5548,10951,CO,CS,CS,ACT,16670
7563199.102,473824.396,10953,CO,CS,CS,ACT,166750
7563163.039,473827.085,10954,CO,CS,CS,ACT,166751
7545749.275,476924.7759,10958,MH,CS,CS,ACT,163221
7545475.161,477035.3117,10959,MH,CS,CS,ACT,163538
7549064.243,475981.6545,10961,MH,CS,CS,ACT,124822
7546366.659,453087.9636,10979,CO,CS,CS,ACT,31883
7546219.772,453691.522,10980,MH,CS,CS,ACT,31325
7546274.079,453545.1706,10981,MH,CS,CS,ACT,31431
7546311.057,453443.351,10982,MH,CS,CS,ACT,31544
7546384.208,453255.8973,10983,MH,CS,CS,ACT,31754
7546416.859,453179.982,10984,MH,CS,CS,ACT,31828
7546450.869,453093.4334,10985,MH,CS,CS,ACT,31889
7547300.334,451192.1909,10986,CO,CS,CS,ACT,33334
7547348.353,451082.5174,10987,CO,CS,CS,ACT,33440
7547232.835,451040.399,10988,CO,CS,CS,ACT,33481
7545881.523,446536.7838,10989,FCCO,CS,CS,ACT,35957
7547102.777,451546.8081,10991,MH,CS,CS,ACT,33024
7547162.886,451403.0043,10992,MH,CS,CS,ACT,33142
7547149.49,451397.4619,10993,MH,CS,CS,ACT,33146
7547138.354,451396.0318,10994,MH,CS,CS,ACT,33160
7547306.719,451050.6824,10995,MH,CS,CS,ACT,33485
7547460.092,450641.8333,10996,MH,CS,CS,ACT,33766
7545794.64,449797.8281,10997,MH,CS,CS,ACT,34403
7545783.487,449453.5505,10998,MH,CS,CS,ACT,34656
7545776.425,449288.9364,10999,MH,CS,CS,ACT,34793
7545231.412,447124.1693,11000,MH,CS,CS,ACT,35778
7545642.115,445894.2175,11001,MH,CS,CS,ACT,36098
7545856.223,445659.8894,11002,MH,CS,CS,ACT,36135
7545985.32,445532.5866,11003,MH,CS,CS,ACT,36146
7546115.53,445379.3173,11004,MH,CS,CS,ACT,36164
7535886.333,451599.9902,11007,MH,CS,CS,ACT,32951
7535883.694,451329.4833,11008,MH,CS,CS,ACT,33227
7551581.492,458360.352,11009,MH,CS,CS,ACT,27801
7538942.165,480290.8907,11010,CO,CS,CS,ACT,7718
7535592.246,485365.3934,11011,MH,CS,CS,ACT,3255
7538154.556,484977.0364,11012,MH,CS,CS,ACT,128980
7551282.711,457869.6227,11013,CO,CS,CS,TOBEREMOVE,28101
7551276.472,457850.7267,11014,CO,CS,CS,TOBEREMOVE,28111
7547487.706,450622.4724,11015,CO,CS,CS,REM,33760
7551137.092,457492.4298,11016,MH,CS,CS,TOBEREMOVE,28369
7545018.46,454425.708,11017,MH,CS,CS,ACT,30524
7555948.059,476127.2221,11018,MH,CS,CS,ACT,13566
7555920.676,476128.1742,11019,MH,CS,CS,ACT,13568
7555737.691,476131.6385,11020,MH,CS,CS,ACT,118419
7550697.493,471419.3848,11021,MH,CS,CS,ACT,18280
7545137.151,453102.2651,11022,CO,CS,CS,ACT,168346
7547285.738,481210.394,11023,CO,CS,CS,REM,6779
7550398.176,469882.6969,11024,CO,CS,CS,ACT,168345
7547924.219,476395.7326,11025,CO,CS,CS,ACT,13130
7550141.685,458029.0994,11026,MH,CS,CS,ACT,124184
7553781.248,449706.8688,11027,MH,CS,CS,ACT,34474
7538865.874,466406.3415,11028,MH,CS,CS,ACT,21122
7538471.166,483836.0453,11029,CO,CS,CS,ACT,4333
7538470.839,483733.0184,11030,MH,CS,CS,ACT,4412
7538089.226,483744.7349,11031,CO,CS,CS,ACT,4402
7538447.759,484127.1506,11032,CO,CS,CS,ACT,4142
7553902.944,450052.0453,11034,FCMH,CS,CS,ACT,34177
7539173.538,450063.5837,11035,CO,CS,CS,ACT,136338
7539173.213,450044.4865,11036,CO,CS,CS,ACT,136339
7538759.802,450039.5394,11037,MH,CS,CS,ACT,96338
7538767.267,450145.0951,11038,MH,CS,CS,ACT,96340
7538772.215,450310.0689,11039,MH,CS,CS,ACT,96341
7538782.761,450430.8369,11040,MH,CS,CS,ACT,96342
7538809.975,450546.1585,11041,MH,CS,CS,ACT,96343
7538695,450548.6499,11042,MH,CS,CS,ACT,96344
7538991.613,450539.3675,11043,MH,CS,CS,ACT,96345
7539124.817,450538.1257,11044,MH,CS,CS,ACT,96346
7539170.042,450534.3327,11045,MH,CS,CS,ACT,96347
7539192.09,450533.1175,11046,MH,CS,CS,ACT,96348
7539131.888,450081.1319,11047,CO,CS,CS,ACT,96350
7539124.009,450548.6463,11048,FCMH,CS,CS,ACT,96351
7539133.568,450805.7923,11049,MH,CS,CS,ACT,96352
7539186.535,450472.9603,11050,CO,CS,CS,ACT,97938
7539187.512,450493.1424,11051,CO,CS,CS,ACT,97939
7539102.855,450072.3077,11052,CO,CS,CS,ACT,97940
7539102.855,450080.0161,11053,CO,CS,CS,ACT,97941
7538894.106,450564.4911,11054,CO,CS,CS,ACT,97954
7538964.94,450562.0604,11055,CO,CS,CS,ACT,97955
7539036.467,450559.8035,11056,CO,CS,CS,ACT,97956
7539105.912,450557.373,11057,CO,CS,CS,ACT,97957
7547130.88,461775.3875,11058,CO,CS,CS,ACT,125466
7539070.207,450125.4984,11059,CO,CS,CS,ACT,96354
7546902.344,461943.7999,11060,MH,CS,CS,ACT,125138
7546900.516,461879.0686,11061,MH,CS,CS,ACT,125139
7546924.158,461877.9167,11062,CO,CS,CS,ACT,125141
7547031.09,461872.4892,11063,CO,CS,CS,ACT,125142
7547054.661,461870.5617,11064,MH,CS,CS,ACT,125143
7547131.64,461790.107,11067,MH,CS,CS,ACT,125459
7547140.255,461687.7139,11068,FCMH,CS,CS,ACT,125463
7547140.925,461643.8077,11069,MH,CS,CS,ACT,125464
7546894.757,461764.6686,11070,MH,CS,CS,ACT,125140
7552916.88,449340.9298,11071,MH,CS,CS,ACT,168998
7552906.724,449370.6175,11072,MH,CS,CS,ACT,168999
7553010.63,449077.1276,11073,MH,CS,CS,ACT,169000
7553114.016,449204.4715,11074,MH,CS,CS,ACT,169001
7553312.453,449197.7008,11075,MH,CS,CS,ACT,169002
7552827.167,449073.1348,11076,MH,CS,CS,ACT,169003
7553547.227,449415.2874,11077,MH,CS,CS,ACT,169004
7553605.778,449552.3533,11078,MH,CS,CS,ACT,169005
7552812.679,449440.5912,11079,MH,CS,CS,ACT,169006
7552699.398,449539.9836,11080,MH,CS,CS,ACT,169007
7552664.892,449531.7372,11081,MH,CS,CS,ACT,169008
7553768.9,449643.2969,11082,MH,CS,CS,ACT,169009
7553785.567,449694.6857,11083,MH,CS,CS,ACT,169010
7552765.792,449246.3553,11084,MH,CS,CS,ACT,169011
7552631.636,449594.5961,11085,MH,CS,CS,ACT,169298
7552528.164,449889.3878,11086,MH,CS,CS,ACT,169299
7552444.743,450125.9633,11087,MH,CS,CS,ACT,169300
7538811.795,450493.144,11088,CO,CS,CS,ACT,169301
7538804.672,450439.0518,11089,CO,CS,CS,ACT,169302
7557399.031,467941.979,11091,MH,CS,CS,ACT,58882
7557746.91,467936.6512,11092,MH,CS,CS,ACT,58883
7557366.893,468062.647,11099,FCMH,CS,CS,ACT,127392
7550704.197,468307.4403,11106,FCMH,CS,CS,PROP,168667
7550697.964,468173.482,11107,CO,CS,CS,PROP,168668
7550706.037,468185.2766,11108,FCMH,CS,CS,PROP,168669
7550470.143,468101.5092,11109,CO,CS,CS,PROP,168670
7550502.457,468299.7766,11110,CO,CS,CS,PROP,168671
7550473.637,468177.5978,11111,CO,CS,CS,PROP,168672
7550465.28,468301.8976,11112,CO,CS,CS,PROP,168673
7550458.486,468135.4957,11113,CO,CS,CS,PROP,168978
7550733.118,468197.0381,11114,CO,CS,CS,PROP,168979
7550727.15,468173.8176,11115,CO,CS,CS,PROP,168980
7550710.874,468145.497,11116,CO,CS,CS,PROP,168981
7553072.176,449450.8691,11117,MH,CS,CS,ACT,168984
7553471.828,449490.4524,11118,MH,CS,CS,ACT,168985
7553528.078,449465.7995,11119,MH,CS,CS,ACT,168986
7553567.314,449452.9524,11120,MH,CS,CS,ACT,168987
7553418.009,449156.0774,11121,MH,CS,CS,ACT,168988
7553370.786,449177.6053,11122,MH,CS,CS,ACT,168989
7553470.439,449249.1329,11123,MH,CS,CS,ACT,168990
7553356.551,449074.4803,11124,MH,CS,CS,ACT,168991
7553143.009,449457.7267,11125,MH,CS,CS,ACT,168992
7552917.965,449423.4386,11126,MH,CS,CS,ACT,168993
7552963.755,449209.4193,11127,MH,CS,CS,ACT,168994
7552971.828,449186.7631,11128,MH,CS,CS,ACT,168995
7552991.099,449131.5548,11129,MH,CS,CS,ACT,168996
7552997.87,449113.0653,11130,MH,CS,CS,ACT,168997
7554919.969,475034.1083,11131,MH,CS,CS,ACT,15110
7554913.328,474687.4951,11132,MH,CS,CS,ACT,150423
7554903.244,474700.5525,11133,CO,CS,CS,ACT,150425
7554902.891,474674.5282,11134,CO,CS,CS,ACT,150426
7554917.43,474904.9406,11138,MH,CS,CS,ACT,150756
7554918.377,474953.1289,11139,MH,CS,CS,ACT,150757
7554909.32,474961.4544,11140,CO,CS,CS,ACT,150758
7554908.018,474913.1558,11141,CO,CS,CS,ACT,150759
7554907.411,474877.1316,11142,CO,CS,CS,ACT,150760
7550134.209,482538.5906,11144,CO,CS,CS,ACT,5438
7550090.184,482482.3914,11145,CO,CS,CS,ACT,5497
7558305.272,488183.8757,11147,MH,CS,CS,PROP,101140
7558305.018,488206.8839,11148,MH,CS,CS,PROP,101141
7543963.077,472392.8146,11149,CO,CS,CS,ACT,17624
7544001.775,472379.3914,11150,CO,CS,CS,ACT,17639
7563877.388,495672.0906,11151,MH,CS,CS,ACT,119080
7554302.84,475132.9639,11152,MH,CS,CS,REM,14977
7554390.307,475076.481,11153,MH,CS,CS,REM,15050
7554509.278,475067.3957,11154,MH,CS,CS,REM,15065
7554023.836,475025.7343,11155,MH,CS,CS,REM,15125
7554534.624,474997.2123,11156,MH,CS,CS,REM,15179
7539002.793,485001.0371,11157,MH,CS,CS,ACT,120018
7539182.272,484995.0262,11158,MH,CS,CS,ACT,120019
7556026.171,476467.7946,11162,CO,CS,CS,ACT,141479
7556125.389,476467.0135,11163,CO,CS,CS,ACT,141480
7556214.452,476372.4823,11164,CO,CS,CS,ACT,141481
7556212.108,476288.1073,11165,CO,CS,CS,ACT,141482
7556208.983,476196.9613,11166,CO,CS,CS,ACT,141483
7556210.546,476109.4613,11167,CO,CS,CS,ACT,141484
7556169.99,476420.312,11168,CO,CS,CS,ACT,141485
7556266.865,476080.7287,11169,MH,CS,CS,ACT,141486
7556260.268,476006.7703,11170,MH,CS,CS,ACT,141487
7554931.554,475513.5607,11173,MH,CS,CS,ACT,157778
7544517.525,445491.4951,11174,MH,CS,CS,ACT,165141
7544174.209,445506.252,11175,MH,CS,CS,ACT,165140
7543794.435,445522.7451,11176,MH,CS,CS,ACT,165139
7543388.615,445198.2323,11177,MH,CS,CS,ACT,164846
7551287.985,480778.4042,11178,CO,CS,CS,ACT,7236
7566595.907,495850.9974,11185,FCMH,CS,CS,ACT,72035
7549517.413,468114.1926,11186,CO,CS,CS,ACT,20202
7549671.018,468108.2963,11187,CO,CS,CS,ACT,20209
7555996.511,468384.6814,11188,MH,CS,CS,ACT,158747
7533931.815,451732.2644,11189,MH,CS,CS,ACT,141795
7533994.51,451683.1109,11190,MH,CS,CS,ACT,141794
7533858.681,451746.5876,11191,MH,CS,CS,ACT,141796
7533873.963,451444.4803,11192,CO,CS,CS,ACT,141143
7555840.965,468944.4472,11193,MH,CS,CS,ACT,158744
7534085.112,451725.6401,11194,FCMH,CS,CS,ACT,141141
7556109.115,468361.565,11195,MH,CS,CS,ACT,158750
7534208.041,451841.4564,11196,CO,CS,CS,ACT,141140
7533793.315,451348.1198,11197,CO,CS,CS,ACT,141144
7547500.345,451692.7992,11198,MH,CS,CS,ACT,32881
7533849.405,451678.0732,11199,CO,CS,CS,ACT,141801
7533853.337,451706.1709,11200,MH,CS,CS,ACT,141800
7533439.527,451762.3169,11201,MH,CS,CS,ACT,141799
7533683.486,451753.0764,11202,CO,CS,CS,ACT,141798
7556073.698,468231.9295,11203,MH,CS,CS,ACT,158749
7533672.972,451467.5699,11204,MH,CS,CS,ACT,141802
7533900.62,451476.393,11205,CO,CS,CS,ACT,143378
7533818.164,451748.1066,11206,MH,CS,CS,ACT,141797
7533932.765,451514.7287,11207,CO,CS,CS,ACT,143379
7551835.878,482039.4406,11208,CO,CS,CS,ACT,5920
7536087.199,489619.2674,11209,CO,CS,CS,ACT,1424
7547486.198,481206.1627,11210,CO,CS,CS,ACT,6784
7533868.997,451448.7382,11211,CO,CS,CS,ACT,141142
7548389.114,472355.9134,11212,CO,CS,CS,ACT,17650
7548098.038,472474.9944,11213,MH,CS,CS,ACT,17574
7540416.58,451299.3468,11214,CO,CS,CS,ACT,33264
7545084.228,454099.6204,11215,CO,CS,CS,ACT,30896
7545041.906,454412.8615,11216,CO,CS,CS,ACT,30538
7551083.97,470882.4259,11217,CO,CS,CS,ACT,18559
7542861.543,444805.7841,11218,MH,CS,CS,ACT,164857
7537598.751,486312.2503,11219,MH,CS,CS,ACT,2657
7537586.479,486339.8225,11220,MH,CS,CS,ACT,2638
7537485.043,486567.7182,11221,MH,CS,CS,ACT,2490
7565054.611,494758.4432,11223,MH,CS,CS,ACT,281
7564826.402,494761.6427,11224,MH,CS,CS,ACT,280
7537821.697,486263.4482,11225,MH,CS,CS,ACT,2695
7537674.548,486267.5476,11226,MH,CS,CS,ACT,2691
7537857.852,486260.1112,11227,MH,CS,CS,ACT,2701
7537596.314,486272.0404,11228,MH,CS,CS,ACT,2690
7550679.526,483844.0653,11229,CO,CS,CS,ACT,4328
7560993.482,483421.7736,11230,MH,CS,CS,ACT,4641
7560878.629,483236.896,11231,CO,CS,CS,ACT,121300
7560879.98,483416.0381,11232,CO,CS,CS,ACT,121301
7560890.575,483146.395,11233,CO,CS,CS,ACT,121302
7560893.904,483417.3819,11234,FCMH,CS,CS,ACT,121303
7561180.998,483410.0253,11235,CO,CS,CS,ACT,121306
7561015.665,483243.7762,11236,CO,CS,CS,ACT,121308
7561052.006,483317.5056,11237,CO,CS,CS,ACT,121309
7561054.532,483248.6949,11238,CO,CS,CS,ACT,121310
7561058.525,483268.6775,11239,CO,CS,CS,ACT,121311
7561171.448,483186.541,11240,CO,CS,CS,ACT,121312
7561052.357,483194.5003,11241,CO,CS,CS,ACT,134098
7561053.121,483209.6043,11242,CO,CS,CS,ACT,134099
7558182.349,484573.7326,11243,MH,CS,CS,ACT,3828
7541215.161,454623.0243,11244,MH,CS,CS,ACT,30372
7556372.785,478410.543,11245,CO,CS,CS,ACT,10084
7553983.829,475333.0801,11246,MH,CS,CS,ACT,150418
7553979.155,475228.5253,11247,MH,CS,CS,ACT,150107
7555049.435,487138.8323,11248,MH,CS,CS,ACT,73316
7547732.074,475906.7812,11249,MH,CS,CS,ACT,13864
7547482.42,486061.6417,11250,CO,CS,CS,ACT,2848
7547449.751,486017.835,11251,CO,CS,CS,ACT,2872
7547630.756,474786.1421,11252,MH,CS,CS,ACT,15511
7547577.628,474806.7917,11253,MH,CS,CS,ACT,15486
7564542.088,495670.5125,11256,MH,CS,CS,ACT,119380
7564543.352,495904.9701,11257,FCMH,CS,CS,ACT,119058
7564548.899,496016.1175,11258,MH,CS,CS,ACT,119386
7535059.398,485580.1998,11259,CO,CS,CS,ACT,3106
7564531.086,495424.3317,11260,MH,CS,CS,ACT,119073
7564580.33,495668.7808,11261,MH,CS,CS,ACT,123541
7564589.251,495907.3356,11262,MH,CS,CS,ACT,119059
7564498.299,495669.9744,11263,MH,CS,CS,ACT,123540
7535105.748,485797.2917,11264,FCMH,CS,CS,ACT,2985
7535174.695,485784.9347,11265,CO,CS,CS,ACT,2997
7565542.946,495973.4075,11266,FCMH,CS,CS,ACT,119067
7563923.484,495924.8799,11267,MH,CS,CS,ACT,119076
7564336.966,495914.3035,11268,MH,CS,CS,ACT,119077
7538970.96,459966.2733,11269,MH,CS,CS,ACT,26722
7539006.88,459965.4193,11270,MH,CS,CS,ACT,26723
7563889.283,496041.124,11271,MH,CS,CS,ACT,123539
7563881.425,495687.1946,11272,MH,CS,CS,ACT,119078
7547312.14,481210.0036,11273,CO,CS,CS,ACT,6775
7564509.7,495910.0627,11274,MH,CS,CS,ACT,119068
7535409.479,486368.4656,11275,MH,CS,CS,ACT,2610
7535219.599,485874.2986,11276,CO,CS,CS,ACT,2913
7563926.152,495684.9964,11277,MH,CS,CS,ACT,123542
7558131.727,475438.3159,11278,MH,CS,CS,ACT,128978
7537620.264,454984.7379,11279,MH,CS,CS,ACT,30124
7563884.856,495926.1821,11280,MH,CS,CS,ACT,119075
7555891.251,476129.2815,11281,MH,CS,CS,ACT,13564
7550123.811,458616.1946,11282,MH,CS,CS,ACT,148820
7551755.832,458520.3937,11283,MH,CS,CS,ACT,27699
7539674.111,483681.7044,11284,CO,CS,CS,ACT,4436
7539820.645,484001.397,11285,CO,CS,CS,ACT,4230
7539255.775,483952.2218,11286,CO,CS,CS,ACT,4252
7539400.655,483946.3005,11287,CO,CS,CS,ACT,4260
7538906.308,483966.5046,11288,CO,CS,CS,ACT,4246
7535158.456,486067.5049,11289,FCMH,CS,CS,ACT,2840
7539395.889,483829.398,11290,CO,CS,CS,ACT,4339
7545701.596,459337.1594,11291,CO,CS,CS,ACT,27118
7546804.174,452412.4117,11292,MH,CS,CS,ACT,32399
7540214.344,483078.1929,11293,MH,CS,CS,ACT,4984
7540273.901,483100.3356,11294,MH,CS,CS,ACT,4960
7540310.354,482809.8914,11295,MH,CS,CS,ACT,5261
7540267.464,483126.3681,11296,MH,CS,CS,ACT,4927
7540407.933,483181.7703,11297,MH,CS,CS,ACT,4882
7546741.419,452572.6371,11298,MH,CS,CS,ACT,32247
7546666.309,452562.395,11299,MH,CS,CS,ACT,32256
7540572.329,464892.7421,11300,CO,CS,CS,ACT,22179
7540788.739,465099.2536,11301,CO,CS,CS,ACT,22041
7535111.736,485675.398,11302,CO,CS,CS,ACT,169938
7537481.252,462295.1617,11303,CO,CS,CS,ACT,156178
7553923.814,477712.3307,11304,CO,CS,CS,ACT,11103
7553627.639,477682.1923,11305,CO,CS,CS,ACT,11160
7553403.792,477654.4131,11306,CO,CS,CS,ACT,11193
7552139.325,479171.769,11307,MH,CS,CS,ACT,9108
7552609.038,478983.1332,11308,MH,CS,CS,ACT,9424
7552041.656,478925.6719,11309,MH,CS,CS,ACT,9483
7552931.321,478860.1089,11310,MH,CS,CS,ACT,9566
7551939.525,478675.624,11311,MH,CS,CS,ACT,9781
7539069.412,456708.1913,11319,CO,CS,CS,PROP,169621
7538873.622,456771.7329,11320,CO,CS,CS,PROP,169620
7543313.06,470644.1545,11321,MH,CS,CS,ACT,18663
7542935.577,470673.5531,11322,MH,CS,CS,ACT,18651
7542184.183,444722.3816,11323,MH,CS,CS,ACT,164827
7559223.303,473967.0056,11324,CO,CS,CS,ACT,16587
7542395.606,444813.3451,11325,MH,CS,CS,ACT,164834
7542964.379,471047.7913,11326,MH,CS,CS,ACT,18482
7542476.336,445035.5673,11327,MH,CS,CS,ACT,164836
7559125.74,473971.5446,11328,CO,CS,CS,ACT,16582
7559113.146,473972.2057,11329,CO,CS,CS,ACT,16581
7559045.204,473973.6683,11330,MH,CS,CS,ACT,16575
7543284.449,445083.2149,11331,MH,CS,CS,ACT,164848
7542186.613,444827.937,11332,MH,CS,CS,ACT,164826
7558645.918,473992.2336,11333,MH,CS,CS,ACT,16551
7558439.683,474003.4357,11334,MH,CS,CS,ACT,16543
7558940.354,473979.3255,11335,MH,CS,CS,ACT,16565
7558774.546,473986.6319,11336,MH,CS,CS,ACT,16556
7542871.168,445098.8399,11337,MH,CS,CS,ACT,164853
7558871.151,473981.7326,11338,MH,CS,CS,ACT,16561
7542329.938,444739.0394,11339,MH,CS,CS,ACT,164831
7558216.455,474011.7339,11340,CO,CS,CS,ACT,16537
7542867.717,445001.2224,11341,MH,CS,CS,ACT,170258
7557778.126,474077.6982,11342,MH,CS,CS,ACT,16470
7559262.382,473964.4744,11343,MH,CS,CS,ACT,16589
7550037.994,452877.2884,11344,CO,CS,CS,ACT,32051
7550201.844,452869.3107,11345,MH,CS,CS,ACT,32060
7540159.114,482041.5049,11346,CO,CS,CS,ACT,5936
7540166.243,482259.1919,11347,CO,CS,CS,ACT,5669
7552288.667,463874.3655,11348,MH,CS,CS,ACT,23187
7545947.853,465338.3809,11349,MH,CS,CS,ACT,145618
7547201.107,478381.106,11350,MH,CS,CS,ACT,10133
7545931.153,464929.1473,11351,MH,CS,CS,ACT,145619
7545765.605,465343.4134,11352,MH,CS,CS,ACT,145298
7558101.369,474206.7418,11353,CO,CS,CS,ACT,16221
7547091.736,478098.7677,11354,CO,CS,CS,ACT,10456
7542909.9,470320.0289,11355,MH,CS,CS,ACT,18832
7542151.862,482040.5016,11356,MH,CS,CS,ACT,5918
7542012.307,481978.6319,11357,MH,CS,CS,ACT,6010
7542074.729,482005.4852,11358,MH,CS,CS,ACT,5976
7540895.289,483400.9708,11359,MH,CS,CS,ACT,4676
7540991.522,483423.9137,11360,MH,CS,CS,ACT,4635
7541986.523,479545.8461,11361,CO,CS,CS,ACT,8552
7558211.127,485635.7001,11362,CO,CS,CS,ACT,3070
7558226.805,485634.5407,11363,MH,CS,CS,ACT,3071
7540877.489,483580.0325,11364,MH,CS,CS,ACT,4509
7542248.093,471102.8819,11365,MH,CS,CS,ACT,18447
7558206.082,485519.8524,11366,CO,CS,CS,ACT,3145
7540798.081,483851.7405,11367,MH,CS,CS,ACT,4317
7558096.025,474016.9616,11368,CO,CS,CS,ACT,16533
7542096.445,479542.2805,11369,CO,CS,CS,ACT,8554
7541769.42,481985.0223,11370,MH,CS,CS,ACT,6004
7543395.346,445539.8891,11371,MH,CS,CS,ACT,165138
7542559.337,470697.2451,11372,MH,CS,CS,ACT,18638
7549566.444,469409.8038,11373,MH,CS,CS,ACT,19389
7549574.825,469528.686,11374,MH,CS,CS,ACT,19312
7542617.308,445109.6991,11375,MH,CS,CS,ACT,164839
7549539.259,469245.6411,11376,MH,CS,CS,ACT,19541
7541497.503,481988.7254,11377,CO,CS,CS,ACT,38426
7542206.804,444477.581,11378,MH,CS,CS,ACT,164832
7547894.724,486435.4045,11379,MH,CS,CS,ACT,2570
7547694.854,486437.9501,11380,CO,CS,CS,ACT,2567
7540898.536,483738.3376,11381,MH,CS,CS,ACT,4406
7540987.427,483738.3376,11382,MH,CS,CS,ACT,4407
7540988.316,483876.9114,11383,MH,CS,CS,ACT,4297
7541572,481986.414,11384,CO,CS,CS,ACT,38427
7542882.158,469954.3468,11385,MH,CS,CS,ACT,18997
7548027.626,473325.9993,11386,CO,CS,CS,ACT,17087
7547999.911,473257.0213,11387,CO,CS,CS,ACT,17127
7540820.647,483723.8999,11388,MH,CS,CS,ACT,4416
7542857.759,444691.1227,11389,MH,CS,CS,ACT,164841
7542589.116,471076.7884,11390,MH,CS,CS,ACT,18465
7547884.325,451701.9603,11391,FCMH,CS,CS,ACT,32871
7550870.908,480825.3143,11396,MH,CS,CS,ACT,68819
7551225.802,480782.5115,11397,MH,CS,CS,ACT,68820
7551355.755,480774.3173,11398,MH,CS,CS,ACT,68821
7549377.165,485089.5036,11399,MH,CS,CS,ACT,127698
7549724.327,485081.8757,11401,MH,CS,CS,ACT,127700
7552572.442,449226.0587,11406,CO,CS,CS,ACT,172195
7552695.228,449312.6473,11407,MH,CS,CS,ACT,172196
7552468.66,449487.165,11408,MH,CS,CS,ACT,172197
7552486.629,449430.1339,11409,MH,CS,CS,ACT,172198
7547096.44,450079.4432,11411,CO,CS,CS,ACT,173140
7547096.44,450074.7559,11412,CO,CS,CS,ACT,173141
7547096.006,450069.7211,11413,CO,CS,CS,ACT,173142
7547095.572,450065.207,11414,CO,CS,CS,ACT,173143
7547061.024,450080.919,11415,CO,CS,CS,ACT,173144
7547060.763,450076.3182,11416,CO,CS,CS,ACT,173145
7547060.937,450071.457,11417,CO,CS,CS,ACT,173146
7547060.156,450066.5961,11418,CO,CS,CS,ACT,173147
7552608.265,449576.0479,11419,MH,CS,CS,ACT,171858
7552581.139,449569.522,11420,MH,CS,CS,ACT,171859
7552585.013,449579.6542,11421,MH,CS,CS,ACT,171860
7552466.855,449571.9915,11422,MH,CS,CS,ACT,171861
7552466.474,449541.5866,11423,MH,CS,CS,ACT,171862
7552423.12,449583.1795,11424,MH,CS,CS,ACT,171863
7552404.381,449583.6506,11425,MH,CS,CS,ACT,171864
7552404.421,449558.7411,11426,FCMH,CS,CS,ACT,171866
7552195.714,449578.8802,11427,MH,CS,CS,ACT,171867
7551842.068,449588.0817,11428,MH,CS,CS,ACT,171868
7551777.572,449589.1667,11429,MH,CS,CS,ACT,171869
7552520.193,449375.5164,11430,MH,CS,CS,ACT,171870
7552537.902,449324.2142,11431,MH,CS,CS,ACT,171871
7552380.089,449326.8186,11432,MH,CS,CS,ACT,171872
7552227.224,449329.9436,11433,MH,CS,CS,ACT,171873
7552146.756,449332.8081,11434,MH,CS,CS,ACT,171874
7552146.582,449287.7559,11435,MH,CS,CS,ACT,171875
7551893.252,449339.5817,11436,MH,CS,CS,ACT,171876
7551895.205,449406.856,11437,MH,CS,CS,ACT,171877
7551779.753,449343.0541,11438,CO,CS,CS,ACT,171878
7552559.291,449264.2096,11439,MH,CS,CS,ACT,172194
7542718.204,479525.268,11440,MH,CS,CS,ACT,8588
7542197.359,479539.3051,11441,CO,CS,CS,ACT,8559
7542237.234,479537.7753,11442,MH,CS,CS,ACT,8560
